10	0.0052362	0.000203	      1.8 
20	0.0030529	1e-04	      1.8 
30	0.0022186	9.87e-05	      1.9 
40	0.001765	9.8e-05	      1.9 
50	0.001476	9.56e-05	      1.9 
60	0.001274	9.23e-05	      1.9 
70	0.001124	8.88e-05	      1.9 
80	0.001008	8.53e-05	      1.9 
90	0.0009152	8.2e-05	      1.9 
100	0.000839	7.89e-05	      1.9 
110	0.0007753	7.59e-05	      1.9 
120	0.0007212	7.32e-05	      1.9 
130	0.0006745	7.06e-05	      1.9 
140	0.0006339	6.83e-05	      1.9 
150	0.0005981	6.6e-05	      1.9 
160	0.0005664	6.4e-05	      1.9 
170	0.000538	6.2e-05	      1.9 
180	0.0005125	6.02e-05	      1.9 
190	0.0004894	5.85e-05	      1.9 
200	0.0004684	5.69e-05	      1.9 
210	0.0004492	5.54e-05	      1.9 
220	0.0004316	5.39e-05	      1.9 
230	0.0004154	5.26e-05	      1.9 
240	0.0004004	5.13e-05	        2 
250	0.0003865	5e-05	        2 
260	0.0003735	4.89e-05	        2 
270	0.0003615	4.78e-05	      1.9 
280	0.0003502	4.67e-05	        2 
290	0.0003396	4.57e-05	      1.9 
300	0.0003297	4.47e-05	        2 
310	0.0003203	4.38e-05	        2 
320	0.0003115	4.29e-05	        2 
330	0.0003031	4.21e-05	        2 
340	0.0002952	4.12e-05	      1.9 
350	0.0002878	4.04e-05	        2 
360	0.0002807	3.97e-05	      1.9 
370	0.0002739	3.9e-05	        2 
380	0.0002675	3.83e-05	        2 
390	0.0002614	3.76e-05	        2 
400	0.0002555	3.69e-05	        2 
410	0.0002499	3.63e-05	        2 
420	0.0002446	3.57e-05	        2 
430	0.0002395	3.51e-05	        2 
440	0.0002346	3.45e-05	        2 
450	0.0002299	3.4e-05	        2 
460	0.0002254	3.35e-05	        2 
470	0.000221	3.29e-05	        2 
480	0.0002169	3.24e-05	        2 
490	0.0002128	3.2e-05	        2 
500	0.000209	3.15e-05	        2 
510	0.0002052	3.1e-05	        2 
520	0.0002016	3.06e-05	        2 
530	0.0001982	3.02e-05	        2 
540	0.0001948	2.97e-05	        2 
550	0.0001916	2.93e-05	        2 
560	0.0001884	2.89e-05	        2 
570	0.0001854	2.85e-05	        2 
580	0.0001825	2.82e-05	        2 
590	0.0001796	2.78e-05	        2 
600	0.0001769	2.74e-05	        2 
610	0.0001742	2.71e-05	        2 
620	0.0001716	2.67e-05	        2 
630	0.0001691	2.64e-05	        2 
640	0.0001666	2.61e-05	        2 
650	0.0001643	2.58e-05	        2 
660	0.000162	2.55e-05	        2 
670	0.0001597	2.51e-05	        2 
680	0.0001575	2.49e-05	        2 
690	0.0001554	2.46e-05	        2 
700	0.0001533	2.43e-05	        2 
710	0.0001513	2.4e-05	        2 
720	0.0001494	2.37e-05	        2 
730	0.0001474	2.35e-05	        2 
740	0.0001456	2.32e-05	        2 
750	0.0001438	2.29e-05	        2 
760	0.000142	2.27e-05	        2 
770	0.0001402	2.25e-05	        2 
780	0.0001386	2.22e-05	        2 
790	0.0001369	2.2e-05	        2 
800	0.0001353	2.18e-05	        2 
810	0.0001337	2.15e-05	        2 
820	0.0001322	2.13e-05	        2 
830	0.0001307	2.11e-05	        2 
840	0.0001292	2.09e-05	        2 
850	0.0001278	2.07e-05	        2 
860	0.0001264	2.05e-05	        2 
870	0.000125	2.03e-05	        2 
880	0.0001236	2.01e-05	        2 
890	0.0001223	1.99e-05	        2 
900	0.000121	1.97e-05	        2 
910	0.0001197	1.95e-05	        2 
920	0.0001185	1.93e-05	        2 
930	0.0001173	1.91e-05	        2 
940	0.0001161	1.89e-05	        2 
950	0.0001149	1.88e-05	        2 
960	0.0001138	1.86e-05	        2 
970	0.0001127	1.84e-05	        2 
980	0.0001116	1.83e-05	        2 
990	0.0001105	1.81e-05	        2 
1000	0.0001094	1.79e-05	        2 
1010	0.0001084	1.78e-05	        2 
1020	0.0001074	1.76e-05	        2 
1030	0.0001063	1.75e-05	        2 
1040	0.0001054	1.73e-05	        2 
1050	0.0001044	1.72e-05	        2 
1060	0.0001034	1.7e-05	        2 
1070	0.0001025	1.69e-05	        2 
1080	0.0001016	1.67e-05	        2 
1090	0.0001007	1.66e-05	        2 
1100	9.98e-05	1.65e-05	        2 
1110	9.893e-05	1.63e-05	        2 
1120	9.808e-05	1.62e-05	        2 
1130	9.723e-05	1.61e-05	        2 
1140	9.64e-05	1.59e-05	        2 
1150	9.559e-05	1.58e-05	        2 
1160	9.479e-05	1.57e-05	        2 
1170	9.4e-05	1.56e-05	        2 
1180	9.322e-05	1.54e-05	        2 
1190	9.246e-05	1.53e-05	        2 
1200	9.171e-05	1.52e-05	        2 
1210	9.097e-05	1.51e-05	        2 
1220	9.024e-05	1.5e-05	        2 
1230	8.952e-05	1.48e-05	        2 
1240	8.881e-05	1.47e-05	        2 
1250	8.812e-05	1.46e-05	        2 
1260	8.743e-05	1.45e-05	        2 
1270	8.675e-05	1.44e-05	        2 
1280	8.609e-05	1.43e-05	        2 
1290	8.543e-05	1.42e-05	        2 
1300	8.479e-05	1.41e-05	        2 
1310	8.415e-05	1.4e-05	        2 
1320	8.352e-05	1.39e-05	        2 
1330	8.29e-05	1.38e-05	        2 
1340	8.229e-05	1.37e-05	        2 
1350	8.169e-05	1.36e-05	        2 
1360	8.11e-05	1.35e-05	        2 
1370	8.051e-05	1.34e-05	        2 
1380	7.994e-05	1.33e-05	        2 
1390	7.937e-05	1.32e-05	        2 
1400	7.881e-05	1.31e-05	        2 
1410	7.825e-05	1.3e-05	        2 
1420	7.77e-05	1.29e-05	        2 
1430	7.717e-05	1.28e-05	        2 
1440	7.663e-05	1.28e-05	        2 
1450	7.611e-05	1.27e-05	        2 
1460	7.559e-05	1.26e-05	        2 
1470	7.508e-05	1.25e-05	        2 
1480	7.457e-05	1.24e-05	        2 
1490	7.407e-05	1.23e-05	        2 
1500	7.358e-05	1.23e-05	        2 
1510	7.31e-05	1.22e-05	        2 
1520	7.262e-05	1.21e-05	        2 
