10	0.0006472	5.27e-05	        2 
20	0.0006423	4.31e-05	        2 
30	0.0006378	3.75e-05	        2 
40	0.0006335	3.34e-05	        2 
50	0.0006292	3.03e-05	        2 
60	0.00062505	2.77e-05	        2 
70	0.00062092	2.55e-05	        2 
80	0.00061683	2.36e-05	        2 
90	0.00061278	2.19e-05	        2 
100	0.00060876	2.04e-05	        2 
110	0.00060478	1.91e-05	        2 
120	0.00060083	1.78e-05	        2 
130	0.00059691	1.67e-05	        2 
140	0.00059302	1.57e-05	        2 
150	0.00058916	1.48e-05	        2 
160	0.00058533	1.39e-05	        2 
170	0.00058153	1.31e-05	        2 
180	0.00057775	1.24e-05	        2 
190	0.00057399	1.17e-05	        2 
200	0.00057027	1.1e-05	        2 
210	0.00056657	1.04e-05	        2 
220	0.00056289	9.89e-06	        2 
230	0.00055924	9.37e-06	        2 
240	0.00055561	8.89e-06	        2 
250	0.00055201	8.44e-06	        2 
260	0.00054843	8.03e-06	        2 
270	0.00054488	7.64e-06	        2 
280	0.00054135	7.29e-06	        2 
290	0.00053784	6.96e-06	        2 
300	0.00053435	6.66e-06	        2 
310	0.00053089	6.39e-06	        2 
320	0.00052745	6.14e-06	        2 
330	0.00052404	5.92e-06	        2 
340	0.00052064	5.72e-06	        2 
350	0.00051727	5.54e-06	        2 
360	0.00051392	5.38e-06	        2 
370	0.0005106	5.25e-06	        2 
380	0.00050729	5.13e-06	        2 
390	0.00050401	5.03e-06	        2 
400	0.00050074	4.95e-06	        2 
410	0.0004975	4.88e-06	        2 
420	0.00049428	4.83e-06	        2 
430	0.00049108	4.79e-06	        2 
440	0.00048791	4.77e-06	        2 
450	0.00048475	4.75e-06	        2 
460	0.00048161	4.74e-06	        2 
470	0.00047849	4.75e-06	        2 
480	0.0004754	4.76e-06	        2 
490	0.00047232	4.77e-06	        2 
500	0.00046926	4.8e-06	        2 
510	0.00046623	4.82e-06	        2 
520	0.00046321	4.85e-06	        2 
530	0.00046021	4.89e-06	        2 
540	0.00045724	4.93e-06	        2 
550	0.00045428	4.97e-06	        2 
560	0.00045134	5.01e-06	        2 
570	0.00044842	5.05e-06	        2 
580	0.00044552	5.09e-06	        2 
590	0.00044263	5.13e-06	        2 
600	610	0.00043692	5.22e-06	        2 
620	0.0004341	5.26e-06	        2 
630	0.00043129	5.31e-06	        2 
640	0.0004285	5.35e-06	        2 
650	0.00042573	5.39e-06	        2 
660	0.00042297	5.43e-06	        2 
670	0.00042024	5.47e-06	        2 
680	0.00041752	5.5e-06	        2 
690	0.00041482	5.54e-06	        2 
700	0.00041213	5.58e-06	        2 
710	0.00040947	5.61e-06	        2 
720	0.00040682	5.64e-06	        2 
