0,026197;0,000452;2
0,015273;0,000224;2
0,011099;0,000221;1,9
0,0088291;0,00022;2
0,0073841;0,000214;2
0,0063741;0,000207;2
0,0056241;0,000199;2
0,0050421;0,000191;2
0,0045781;0,000184;2
0,0041971;0,000177;2
0,0038784;0,00017;2
0,0036075;0,000164;2
0,003374;0,000158;2
0,0031708;0,000153;2
0,0029918;0,000148;2
0,0029257;3,71e-05;2
0,0029067;3,55e-05;2
0,0028878;3,41e-05;2
0,002869;3,25e-05;2
0,0028504;3,13e-05;2
0,0028319;3e-05;2
0,0028135;2,9e-05;2
0,0027953;2,79e-05;2
0,0027771;2,7e-05;2
0,0027592;2,61e-05;2
0,0027413;2,52e-05;2
0,0027235;2,43e-05;2
0,0027059;2,36e-05;2
0,0026883;2,3e-05;2
0,0026709;2,23e-05;2
0,0026536;2,18e-05;2
0,0026364;2,12e-05;2
0,0026193;2,08e-05;2
0,0026024;2,03e-05;2
0,0025855;1,99e-05;2
0,0025688;1,94e-05;2
0,0025522;1,91e-05;2
0,0025356;1,87e-05;2
0,0025192;1,84e-05;2
0,0025029;1,81e-05;2
0,0024867;1,79e-05;2
0,0024706;1,76e-05;2
0,0024547;1,74e-05;2
0,0024388;1,72e-05;2
0,002423;1,7e-05;2
0,0024073;1,69e-05;2
0,0023917;1,67e-05;2
0,0023763;1,66e-05;2
0,0023609;1,64e-05;2
0,0023456;1,63e-05;2
0,0023304;1,62e-05;2
0,0023153;1,61e-05;2
0,0023004;1,6e-05;2
0,0022855;1,59e-05;2
0,0022707;1,59e-05;2
0,002256;1,58e-05;2
0,0022414;1,57e-05;2
0,0022269;1,57e-05;2
0,0022125;1,56e-05;2
0,0021982;1,56e-05;2
0,0021839;1,55e-05;2
0,0021698;1,55e-05;2
0,0021558;1,54e-05;2
0,0021418;1,54e-05;2
0,002128;1,54e-05;2
0,0021142;1,54e-05;2
0,0021006;1,53e-05;2
0,002087;1,53e-05;2
0,0020735;1,53e-05;2
0,0020601;1,52e-05;2
0,0020467;1,52e-05;2
0,0020335;1,52e-05;2
0,0020203;1,51e-05;2
0,0020073;1,51e-05;2
0,0019943;1,51e-05;2
0,0019814;1,51e-05;2
0,0019686;1,5e-05;2
0,0019558;1,5e-05;2
0,0019432;1,5e-05;2
0,0019306;1,49e-05;2
0,0019181;1,49e-05;2
0,0019057;1,49e-05;2
0,0018934;1,48e-05;2
0,0018811;1,48e-05;2
0,001869;1,48e-05;2
0,0018569;1,47e-05;2
0,0018449;1,47e-05;2
0,0018329;1,47e-05;2
0,0018211;1,46e-05;2
0,0018093;1,46e-05;2
0,0017976;1,45e-05;2
0,001786;1,45e-05;2
0,0017744;1,45e-05;2
0,0017629;1,44e-05;2
0,0017515;1,44e-05;2
0,0017402;1,43e-05;2
0,0017289;1,43e-05;2
0,0017177;1,42e-05;2
0,0017066;1,42e-05;2
0,0016956;1,41e-05;2
0,0016846;1,41e-05;2
0,0016737;1,4e-05;2
0,0016629;1,4e-05;2
0,0016521;1,39e-05;2
0,0016414;1,39e-05;2
0,0016308;1,38e-05;2
0,0016203;1,38e-05;2
0,0016098;1,37e-05;2
0,0015994;1,37e-05;2
0,001589;1,36e-05;2
0,0015787;1,35e-05;2
0,0015685;1,35e-05;2
0,0015584;1,34e-05;2
0,0015483;1,34e-05;2
0,0015383;1,33e-05;2
0,0015283;1,32e-05;2
0,0015185;1,32e-05;2
0,0015086;1,31e-05;2
0,0014988;1,31e-05;2
0,0014892;1,3e-05;2
0,0014795;1,29e-05;2
0,0014699;1,29e-05;2
0,0014604;1,28e-05;2
0,001451;1,27e-05;2
0,0014416;1,27e-05;2
0,0014323;1,26e-05;2
0,001423;1,25e-05;2
0,0014138;1,25e-05;2
0,0014047;1,24e-05;2
0,0013956;1,23e-05;2
0,0013866;1,23e-05;2
0,0013776;1,22e-05;2
0,0013687;1,21e-05;2
0,0013598;1,21e-05;2
0,001351;1,2e-05;2
0,0013422;1,19e-05;2
0,0013336;1,19e-05;2
0,0013249;1,18e-05;2
0,0013164;1,17e-05;2
0,0013078;1,16e-05;2
0,0012994;1,16e-05;2
0,001291;1,15e-05;2
0,0012826;1,14e-05;2
0,00213;0,00485;2
0,00426;0,00835;2
0,00837;0,0126;2
0,0149;0,0169;2
0,0236;0,0211;2
0,0345;0,0258;2
0,0443;0,0286;2
0,0475;0,0285;2
