1500;1.01e-38;1.9e-38;1.3
1510;2.39e-38;4.4e-38;1.3
1520;5.59e-38;1e-37;1.3
1530;1.3e-37;2.4e-37;1.3
1540;3.02e-37;5.5e-37;1.3
1550;6.96e-37;1.3e-36;1.3
1560;1.6e-36;2.9e-36;1.3
1570;3.64e-36;6.7e-36;1.3
1580;8.25e-36;1.5e-35;1.3
1590;1.86e-35;3.4e-35;1.3
1600;4.18e-35;7.7e-35;1.3
1610;9.34e-35;1.7e-34;1.3
1620;2.08e-34;3.8e-34;1.3
1630;4.59e-34;8.4e-34;1.3
1640;1.01e-33;1.9e-33;1.3
1650;2.22e-33;4.1e-33;1.3
1660;4.83e-33;8.9e-33;1.3
1670;1.05e-32;1.9e-32;1.3
1680;2.26e-32;4.1e-32;1.3
1690;4.87e-32;8.9e-32;1.3
1700;1.04e-31;1.9e-31;1.3
1710;2.22e-31;4.1e-31;1.3
1720;4.71e-31;8.6e-31;1.3
1730;9.96e-31;1.8e-30;1.3
1740;2.09e-30;3.8e-30;1.3
1750;4.39e-30;8e-30;1.3
1760;9.15e-30;1.7e-29;1.3
1770;1.9e-29;3.5e-29;1.3
1780;3.93e-29;7.2e-29;1.3
1790;8.1e-29;1.5e-28;1.3
1800;1.66e-28;3e-28;1.3
1810;3.39e-28;6.2e-28;1.3
1820;6.91e-28;1.3e-27;1.3
1830;1.4e-27;2.6e-27;1.3
1840;2.83e-27;5.2e-27;1.3
1850;5.7e-27;1e-26;1.3
1860;1.14e-26;2.1e-26;1.3
1870;2.28e-26;4.2e-26;1.3
1880;4.54e-26;8.3e-26;1.3
1890;8.99e-26;1.6e-25;1.3
1900;1.78e-25;3.3e-25;1.3
1910;3.5e-25;6.4e-25;1.3
1920;6.86e-25;1.3e-24;1.3
1930;1.34e-24;2.5e-24;1.3
1940;2.61e-24;4.8e-24;1.3
1950;5.07e-24;9.3e-24;1.3
1960;9.81e-24;1.8e-23;1.3
1970;1.89e-23;3.5e-23;1.3
1980;3.63e-23;6.7e-23;1.3
1990;6.96e-23;1.3e-22;1.3
2000;1.33e-22;2.4e-22;1.3
2010;2.53e-22;4.6e-22;1.3
2020;4.8e-22;8.8e-22;1.3
2030;9.07e-22;1.7e-21;1.3
2040;1.71e-21;3.1e-21;1.3
2050;3.21e-21;5.9e-21;1.3
2060;6.02e-21;1.1e-20;1.3
2070;1.12e-20;2.1e-20;1.3
2080;2.09e-20;3.8e-20;1.3
2090;3.89e-20;7.1e-20;1.3
2100;7.19e-20;1.3e-19;1.3
2110;1.33e-19;2.4e-19;1.3
2120;2.44e-19;4.5e-19;1.3
2130;4.48e-19;8.2e-19;1.3
2140;8.21e-19;1.5e-18;1.3
2150;1.5e-18;2.7e-18;1.3
2160;2.72e-18;5e-18;1.3
2170;4.94e-18;9.1e-18;1.3
2180;8.95e-18;1.6e-17;1.3
2190;1.61e-17;3e-17;1.3
2200;2.91e-17;5.3e-17;1.3
2210;5.22e-17;9.6e-17;1.3
2220;9.34e-17;1.7e-16;1.3
2230;1.67e-16;3.1e-16;1.3
2240;2.97e-16;5.4e-16;1.3
2250;5.28e-16;9.7e-16;1.3
2260;9.35e-16;1.7e-15;1.3
2270;1.65e-15;3e-15;1.3
2280;2.91e-15;5.3e-15;1.3
2290;5.13e-15;9.4e-15;1.3
2300;8.99e-15;1.6e-14;1.3
2310;1.57e-14;2.9e-14;1.3
2320;2.75e-14;5e-14;1.3
2330;4.79e-14;8.8e-14;1.3
2340;8.31e-14;1.5e-13;1.3
2350;1.44e-13;2.6e-13;1.3
2360;2.49e-13;4.6e-13;1.3
2370;4.3e-13;7.9e-13;1.3
2380;7.4e-13;1.4e-12;1.3
2390;1.27e-12;2.3e-12;1.3
2400;2.18e-12;4e-12;1.3
2410;3.73e-12;6.8e-12;1.3
2420;6.36e-12;1.2e-11;1.3
2430;1.08e-11;2e-11;1.3
2440;1.84e-11;3.4e-11;1.3
2450;3.12e-11;5.7e-11;1.3
2460;5.27e-11;9.7e-11;1.3
2470;8.89e-11;1.6e-10;1.3
2480;1.5e-10;2.7e-10;1.3
2490;2.52e-10;4.6e-10;1.3
2500;4.22e-10;7.7e-10;1.3
2510;7.06e-10;1.3e-09;1.3
2520;1.18e-09;2.2e-09;1.3
2530;1.97e-09;3.6e-09;1.3
2540;3.27e-09;6e-09;1.3
2550;5.43e-09;9.9e-09;1.3
2560;9e-09;1.6e-08;1.3
2570;1.49e-08;2.7e-08;1.3
2580;2.46e-08;4.5e-08;1.3
2590;4.04e-08;7.4e-08;1.3
2600;6.65e-08;1.2e-07;1.3
2610;1.09e-07;2e-07;1.3
2620;1.79e-07;3.3e-07;1.3
2630;2.92e-07;5.4e-07;1.3
2640;4.77e-07;8.7e-07;1.3
2650;7.76e-07;1.4e-06;1.3
2660;1.26e-06;2.3e-06;1.3
2670;2.05e-06;3.7e-06;1.3
2680;3.32e-06;6.1e-06;1.3
2690;5.36e-06;9.8e-06;1.3
2700;8.65e-06;1.6e-05;1.3
2710;1.39e-05;2.5e-05;1.3
2720;2.24e-05;4e-05;1.3
2730;3.59e-05;6.4e-05;1.3
2740;5.74e-05;1e-04;1.4
2750;9.15e-05;0.00016;1.4
2760;0.000146;0.00025;1.4
2770;0.00023;0.00038;1.5
2780;0.000362;0.000577;1.5
2790;0.000566;0.000856;1.6
2800;0.000874;0.00124;1.7
2810;0.00133;0.00174;1.8
2820;0.00199;0.00235;1.9
2830;0.0029;0.00305;  2
2840;0.00411;0.00377;1.9
2850;0.00559;0.00439;1.8
2860;0.00726;0.00478;1.7
2870;0.00892;0.004884;1.6
2880;0.01028;0.00478;1.6
2890;0.01102;0.00477;1.7
2900;0.0109;0.00514;1.6
