1460	0.00020841	2.89E-06	2.0
1470	0.00020769	2.91E-06	2.0
1480	0.00020697	2.92E-06	2.0
1490	0.00020626	2.93E-06	2.0
1500	0.00020555	2.94E-06	2.0
1510	0.00020485	2.94E-06	2.0
1520	0.00020414	2.95E-06	2.0
1530	0.00020344	2.96E-06	2.0
1540	0.00020274	2.97E-06	2.0
1550	0.00020204	2.98E-06	2.0
1560	0.00020135	2.99E-06	2.0
1570	0.00020065	2.99E-06	2.0
1580	0.00019996	3.00E-06	2.0
1590	0.00019927	3.01E-06	2.0
1600	0.00019859	3.02E-06	2.0
1610	0.00019791	3.02E-06	2.0
1620	0.00019722	3.03E-06	2.0
1630	0.00019655	3.03E-06	2.0
1640	0.00019587	3.04E-06	2.0
1650	0.0001952	3.05E-06	2.0
1660	0.00019452	3.05E-06	2.0
1670	0.00019385	3.06E-06	2.0
1680	0.00019319	3.06E-06	2.0
1690	0.00019252	3.07E-06	2.0
1700	0.00019186	3.07E-06	2.0
1710	0.0001912	3.07E-06	2.0
1720	0.00019054	3.08E-06	2.0
1730	0.00018989	3.08E-06	2.0
1740	0.00018923	3.08E-06	2.0
1750	0.00018858	3.09E-06	2.0
1760	0.00018793	3.09E-06	2.0
1770	0.00018729	3.09E-06	2.0
1780	0.00018664	3.09E-06	2.0
1790	0.000186	3.10E-06	2.0
1800	0.00018536	3.10E-06	2.0
1810	0.00018472	3.10E-06	2.0
1820	0.00018409	3.10E-06	2.0
1830	0.00018345	3.10E-06	2.0
1840	0.00018282	3.10E-06	2.0
1850	0.00018219	3.10E-06	2.0
1860	0.00018157	3.11E-06	2.0
1870	0.00018094	3.11E-06	2.0
1880	0.00018032	3.11E-06	2.0
1890	0.0001797	3.11E-06	2.0
1900	0.00017908	3.11E-06	2.0
1910	0.00017846	3.11E-06	2.0
1920	0.00017785	3.11E-06	2.0
1930	0.00017724	3.11E-06	2.0
1940	0.00017663	3.10E-06	2.0
1950	0.00017602	3.10E-06	2.0
1960	0.00017541	3.10E-06	2.0
1970	0.00017481	3.10E-06	2.0
1980	0.00017421	3.10E-06	2.0
1990	0.00017361	3.10E-06	2.0
2000	0.00017301	3.10E-06	2.0
2010	0.00017242	3.09E-06	2.0
2020	0.00017182	3.09E-06	2.0
2030	0.00017123	3.09E-06	2.0
2040	0.00017064	3.09E-06	2.0
2050	0.00017006	3.09E-06	2.0
2060	0.00016947	3.08E-06	2.0
2070	0.00016889	3.08E-06	2.0
2080	0.00016831	3.08E-06	2.0
2090	0.00016773	3.07E-06	2.0
2100	0.00016715	3.07E-06	2.0
2110	0.00016657	3.07E-06	2.0
2120	0.000166	3.06E-06	2.0
2130	0.00016543	3.06E-06	2.0
2140	0.00016486	3.06E-06	2.0
2150	0.00016429	3.05E-06	2.0
2160	0.00016373	3.05E-06	2.0
2170	0.00016316	3.05E-06	2.0
2180	0.0001626	3.04E-06	2.0
2190	0.00016204	3.04E-06	2.0
2200	0.00016149	3.03E-06	2.0
2210	0.00016093	3.03E-06	2.0
2220	0.00016038	3.02E-06	2.0
2230	0.00015982	3.02E-06	2.0
2240	0.00015927	3.01E-06	2.0
2250	0.00015873	3.01E-06	2.0
2260	0.00015818	3.00E-06	2.0
2270	0.00015763	3.00E-06	2.0
2280	0.00015709	2.99E-06	2.0
2290	0.00015655	2.99E-06	2.0
2300	0.00015601	2.98E-06	2.0
2310	0.00015548	2.98E-06	2.0
2320	0.00015494	2.97E-06	2.0
2330	0.00015441	2.97E-06	2.0
2340	0.00015388	2.96E-06	2.0
2350	0.00015335	2.95E-06	2.0
2360	0.00015282	2.95E-06	2.0
2370	0.00015229	2.94E-06	2.0
2380	0.00015177	2.94E-06	2.0
2390	0.00015125	2.93E-06	2.0
2400	0.00015073	2.92E-06	2.0
2410	0.00015021	2.92E-06	2.0
