10;0,0006454;5,43e-05;2
20;0,0006406;4,5e-05;2
30;0,0006361;3,96e-05;2
40;0,0006318;3,58e-05;2
50;0,0006275;3,28e-05;2
60;0,00062336;3,04e-05;2
70;0,00061925;2,83e-05;2
80;0,00061518;2,65e-05;2
90;0,00061115;2,5e-05;2
100;0,00060715;2,36e-05;1,9
110;0,00060319;2,24e-05;1,9
120;0,00059926;2,13e-05;1,9
130;0,00059536;2,03e-05;1,9
140;0,00059149;1,94e-05;1,9
150;0,00058765;1,85e-05;1,9
160;0,00058384;1,77e-05;1,9
170;0,00058005;1,7e-05;1,9
180;0,00057629;1,64e-05;1,9
190;0,00057256;1,57e-05;1,9
200;0,00056885;1,52e-05;1,9
210;0,00056516;1,46e-05;1,9
220;0,00056151;1,42e-05;1,9
230;0,00055787;1,37e-05;1,9
240;0,00055426;1,33e-05;1,9
250;0,00055068;1,29e-05;1,9
260;0,00054712;1,25e-05;1,9
270;0,00054358;1,21e-05;1,9
280;0,00054007;1,18e-05;1,8
290;0,00053657;1,15e-05;1,8
300;0,00053311;1,12e-05;1,8
310;0,00052966;1,1e-05;1,8
320;0,00052624;1,07e-05;1,8
330;0,00052284;1,05e-05;1,8
340;0,00051946;1,03e-05;1,8
350;0,00051611;1,01e-05;1,8
360;0,00051277;9,87e-06;1,8
370;0,00050946;9,7e-06;1,8
380;0,00050617;9,53e-06;1,8
390;0,0005029;9,38e-06;1,8
400;0,00049966;9,23e-06;1,8
410;0,00049643;9,09e-06;1,8
420;0,00049322;8,97e-06;1,8
430;0,00049004;8,85e-06;1,8
440;0,00048688;8,74e-06;1,8
450;0,00048373;8,63e-06;1,8
460;0,00048061;8,54e-06;1,8
470;0,00047751;8,45e-06;1,8
480;0,00047443;8,36e-06;1,8
490;0,00047136;8,28e-06;1,8
500;0,00046832;8,21e-06;1,8
510;0,0004653;8,14e-06;1,8
520;0,00046229;8,07e-06;1,8
530;0,00045931;8,01e-06;1,8
540;0,00045635;7,95e-06;1,8
550;0,0004534;7,89e-06;1,9
560;0,00045047;7,84e-06;1,9
570;0,00044757;7,79e-06;1,9
580;0,00044468;7,74e-06;1,9
590;0,00044181;7,7e-06;1,9
600;0,00043896;7,65e-06;1,9
610;0,00043612;7,61e-06;1,9
620;0,00043331;7,57e-06;1,9
630;0,00043051;7,53e-06;1,9
640;0,00042773;7,5e-06;1,9
650;0,00042497;7,46e-06;1,9
660;0,00042223;7,43e-06;1,9
670;0,00041951;7,4e-06;1,9
680;0,0004168;7,36e-06;1,9
690;0,00041411;7,33e-06;1,9
700;0,00041144;7,3e-06;1,9
710;0,00040878;7,27e-06;1,9
720;0,00040614;7,24e-06;1,9
730;0,00040352;7,21e-06;1,9
740;0,00040092;7,18e-06;1,9
750;0,00039833;7,16e-06;1,9
760;0,00039576;7,13e-06;1,9
770;0,00039321;7,1e-06;1,9
780;0,00039067;7,07e-06;1,9
790;0,00038815;7,05e-06;1,9
800;0,00038564;7,02e-06;1,9
810;0,00038315;6,99e-06;1,9
820;0,00038068;6,96e-06;1,9
830;0,00037822;6,94e-06;1,9
840;0,00037578;6,91e-06;1,9
850;0,00037336;6,88e-06;1,9
860;0,00037095;6,86e-06;1,9
