1200;4,4e-18;8,3e-17;0,16
1210;1,8e-17;3,5e-16;0,16
1220;7,7e-17;1,5e-15;0,16
1230;3,2e-16;6,1e-15;0,16
1240;1,3e-15;2,5e-14;0,16
1250;5,3e-15;1e-13;0,16
1260;2,1e-14;4e-13;0,16
1270;8,4e-14;1,6e-12;0,16
1280;3,3e-13;6,3e-12;0,16
1290;1,3e-12;2,4e-11;0,16
1300;4,9e-12;9,3e-11;0,16
1310;1,9e-11;3,5e-10;0,16
1320;7e-11;1,3e-09;0,16
1330;2,6e-10;4,9e-09;0,16
1340;9,5e-10;1,8e-08;0,16
1350;3,5e-09;6,6e-08;0,16
1360;1,3e-08;2,4e-07;0,16
1370;4,5e-08;8,5e-07;0,16
1380;1,6e-07;3e-06;0,16
1390;5,6e-07;1e-05;0,16
1400;1,9e-06;3,5e-05;0,17
1410;6,6e-06;1e-04;0,2
1420;2,2e-05;0,00027;0,25
1430;6,9e-05;0,00066;0,36
1440;2e-04;0,0014;0,55
1450;0,00054;0,0028;0,91
1460;0,00125;0,00482;1,6
1470;0,00248;0,00725;2,1
1480;0,00413;0,0096;2
1490;0,00582;0,0114;1,8
1500;0,00711;0,0124;1,7
1510;0,00784;0,0128;1,6
1520;0,00815;0,013;1,6
1530;0,00824;0,0129;1,6
