0,026197;0,000251;2
0,015273;0,000124;2
0,011099;0,000119;2
0,0088291;0,000118;2
0,0073841;0,000115;2
0,0063741;0,000109;2
0,0056241;0,000105;2
0,0050421;0,000101;2
0,0045781;9,67E-05;2
0,0041971;9,30E-05;2
0,0038784;8,95E-05;2
0,0036075;8,63E-05;2
0,003374;8,33E-05;2
0,0031707;8,05E-05;2
0,0029917;7,78E-05;2
0,0029257;1,95E-05;2
0,0029067;1,87E-05;2
0,0028878;1,79E-05;2
0,002869;1,71E-05;2
0,0028504;1,65E-05;2
0,0028319;1,58E-05;2
0,0028135;1,53E-05;2
0,0027953;1,47E-05;2
0,00277713;1,42E-05;2
0,00275915;1,37E-05;2
0,00274127;1,33E-05;2
0,00272349;1,28E-05;2
0,00270586;1,31E-05;2
0,0026883;1,28E-05;2
0,0026709;1,24E-05;2
0,00265359;1,21E-05;2
0,00263641;1,18E-05;2
0,00261933;1,17E-05;2
0,00260237;1,14E-05;2
0,00258554;1,12E-05;2
0,00256878;1,09E-05;2
0,00255215;1,07E-05;2
0,00253564;1,05E-05;2
0,00251921;1,05E-05;2
0,00250293;1,04E-05;2
0,00248672;1,01E-05;2
0,00247061;9,93E-06;2
0,00245465;9,81E-06;2
0,00243877;9,69E-06;2
0,00242296;9,59E-06;2
0,0024073;9,50E-06;2
0,00239172;9,41E-06;2
0,00237626;9,20E-06;2
0,00236087;9,13E-06;2
0,00234559;9,07E-06;2
0,00233043;9,01E-06;2
0,00231532;8,95E-06;2
0,00230036;8,91E-06;2
0,0022855;8,86E-06;2
0,00227069;8,35E-06;2
0,002256;8,32E-06;2
0,00224142;8,28E-06;2
0,00222691;8,25E-06;2
0,0022125;8,23E-06;2
0,00219819;8,20E-06;2
0,00218395;8,17E-06;2
0,00216984;8,15E-06;2
0,0021558;8,13E-06;2
0,00214184;8,12E-06;2
0,002128;8,09E-06;2
0,00211424;8,08E-06;2
0,00210058;8,06E-06;2
0,00208697;8,04E-06;2
0,00207348;8,03E-06;2
0,00206007;8,01E-06;2
0,00204673;7,99E-06;2
0,00203348;7,98E-06;2
0,00202032;7,97E-06;2
0,00200726;7,95E-06;2
0,00199427;7,94E-06;2
0,00198138;7,92E-06;2
0,00196857;7,78E-06;2
0,00195583;7,76E-06;2
0,00194317;7,75E-06;2
0,0019306;7,73E-06;2
0,00191809;7,71E-06;2
0,0019057;7,69E-06;2
0,00189336;7,68E-06;2
0,00188112;7,66E-06;2
0,00186896;7,63E-06;2
0,00185687;7,62E-06;2
0,00184486;7,35E-06;2
0,00183294;7,58E-06;2
0,00182105;7,56E-06;2
0,00180929;7,54E-06;2
0,00179757;7,27E-06;2
0,00178596;7,25E-06;2
0,00177439;7,23E-06;2
0,0017629;7,21E-06;2
0,00175151;7,18E-06;2
0,00174017;7,16E-06;2
0,00172893;7,14E-06;2
0,00171774;7,11E-06;2
0,00170662;7,09E-06;2
0,00169558;7,06E-06;2
0,00168462;7,04E-06;2
0,0016737;7,02E-06;2
0,00166291;6,99E-06;2
0,00165212;6,97E-06;2
0,00164143;6,94E-06;2
0,00163081;6,91E-06;2
0,00162027;6,89E-06;2
0,00160978;6,86E-06;2
0,00159936;6,83E-06;2
0,00158902;6,80E-06;2
0,00157873;6,77E-06;2
0,00156854;6,74E-06;2
0,00155837;6,71E-06;2
0,0015483;6,68E-06;2
0,00153826;6,65E-06;2
0,00152832;6,62E-06;2
0,00151845;6,59E-06;2
0,00150861;6,56E-06;2
0,00149884;6,53E-06;2
0,00148915;6,49E-06;2
0,00147953;6,46E-06;2
0,00146994;6,43E-06;2
0,00146042;6,40E-06;2
0,001451;6,37E-06;2
0,00144161;6,33E-06;2
0,00143229;6,30E-06;2
0,001423;6,27E-06;2
0,00141378;6,24E-06;2
0,00140466;6,20E-06;2
0,00139557;6,17E-06;2
0,00138655;6,13E-06;2
0,00137758;6,10E-06;2
0,00136866;6,07E-06;2
0,00135979;6,04E-06;2
0,001351;6,00E-06;2
0,00134223;5,96E-06;2
0,00133356;5,93E-06;2
0,00132494;5,90E-06;2
0,00131635;5,86E-06;2
0,00130783;5,82E-06;2
0,00129936;5,79E-06;2
0,00129099;5,76E-06;2
0,00128262;5,72E-06;2
0,00213;0,00533;2
0,00426;0,00522;2
0,00836;0,00601;2
0,0149;0,00847;2
0,02361;0,0116;2
0,03454;0,0152;2
0,04433;0,019;2
0,04746;0,0183;2
